track,box,filename,hz
INTELLIVUE/ST_AVF,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_V,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ECG_II,box6,khzwppuuh_250610_090313.vital,500.0
INTELLIVUE/PLETH,box6,khzwppuuh_250610_090313.vital,125.0
INTELLIVUE/RESP,box6,khzwppuuh_250610_090313.vital,62.5
INTELLIVUE/ECG_III,box6,khzwppuuh_250610_090313.vital,500.0
INTELLIVUE/CO2,box6,khzwppuuh_250610_090313.vital,62.5
INTELLIVUE/AWAY_CO2_INSP_MIN,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ABP_MEAN,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ABP,box6,khzwppuuh_250610_090313.vital,125.0
INTELLIVUE/ABP_SYS,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ABP_DIA,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ABP_HR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/EEG_BIS_SQI,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/EEG_BIS_ASYM,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/EEG,box6,khzwppuuh_250610_090313.vital,125.0
INTELLIVUE/EEG_BIS,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/EMG_ELEC_POTL_MUSCL,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/EEG_RATIO_SUPPRN,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/FIO2,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/VENT_RR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/VENT_RR_SPONT,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/TV_EXP,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/TV_INSP,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/MV_EXP,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/MV_INSP,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PIP_CMH2O,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PEEP_CMH2O,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250623_061149.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250511_130439.vital,1.0
INTELLIVUE/FIO2,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/VENT_RR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/TV_EXP,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/TV_INSP,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PIP_CMH2O,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PEEP_CMH2O,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_II,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ABP_MEAN,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ABP_SYS,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ABP_DIA,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ABP_HR,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/LAP_MEAN,box9,xxycag2xd_250511_022659.vital,1.0
INTELLIVUE/ECG_II,box9,xxycag2xd_250511_022659.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_250511_022659.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_250511_022659.vital,62.5
INTELLIVUE/ECG_III,box9,xxycag2xd_250511_022659.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_250511_022659.vital,125.0
INTELLIVUE/FIO2,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/VENT_RR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/TV_EXP,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/TV_INSP,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/PIP_CMH2O,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/PEEP_CMH2O,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_II,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ABP_MEAN,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ABP_SYS,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ABP_DIA,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ABP_HR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/LAP_MEAN,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ECG_II,box9,xxycag2xd_250509_201827.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_250509_201827.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_250509_201827.vital,62.5
INTELLIVUE/ECG_III,box9,xxycag2xd_250509_201827.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_250509_201827.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_250509_201827.vital,1.0
INTELLIVUE/ECG_III,box7,kuigebjtu_250522_124559.vital,500.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250522_124559.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250522_124559.vital,125.0
INTELLIVUE/CO2,box7,kuigebjtu_250522_124559.vital,62.5
INTELLIVUE/RESP,box7,kuigebjtu_250522_124559.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/NIBP_SYS,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/NIBP_DIA,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/NIBP_MEAN,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/NIBP_HR,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_250522_124559.vital,1.0
INTELLIVUE/ECG_III,box9,xxycag2xd_260113_054113.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_260113_054113.vital,125.0
INTELLIVUE/ECG_II,box9,xxycag2xd_260113_054113.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_260113_054113.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_260113_054113.vital,62.5
INTELLIVUE/ABP_MEAN,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ABP_SYS,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ABP_DIA,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ABP_HR,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_II,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_260113_054113.vital,1.0
INTELLIVUE/ECG_II,box9,xxycag2xd_251213_221741.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_251213_221741.vital,125.0
INTELLIVUE/ICP,box9,xxycag2xd_251213_221741.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_251213_221741.vital,62.5
INTELLIVUE/ICP_MEAN,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/NIBP_SYS,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/NIBP_DIA,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/NIBP_MEAN,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/NIBP_HR,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ECG_I,box9,xxycag2xd_251213_221741.vital,500.0
INTELLIVUE/ST_II,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/ECG_III,box9,xxycag2xd_251213_221741.vital,500.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_251213_221741.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_II,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/TEMP,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ABP_MEAN,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ABP_SYS,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ABP_DIA,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ABP_HR,box9,xxycag2xd_250729_182626.vital,1.0
INTELLIVUE/ECG_II,box9,xxycag2xd_250729_182626.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_250729_182626.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_250729_182626.vital,62.5
INTELLIVUE/ECG_III,box9,xxycag2xd_250729_182626.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_250729_182626.vital,125.0
INTELLIVUE/ECG_I,box9,xxycag2xd_250729_182626.vital,500.0
INTELLIVUE/ECG_III,box7,kuigebjtu_250525_070738.vital,500.0
INTELLIVUE/ABP,box7,kuigebjtu_250525_070738.vital,125.0
INTELLIVUE/FIO2,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/VENT_RR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/TV_EXP,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PIP_CMH2O,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PEEP_CMH2O,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ABP_MEAN,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ABP_SYS,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ABP_DIA,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ABP_HR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250525_070738.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250525_070738.vital,125.0
INTELLIVUE/CO2,box7,kuigebjtu_250525_070738.vital,62.5
INTELLIVUE/RESP,box7,kuigebjtu_250525_070738.vital,62.5
INTELLIVUE/PPV,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/EEG_BIS_SQI,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/EEG_BIS_ASYM,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/EMG_ELEC_POTL_MUSCL,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/EEG_BIS,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/EEG_RATIO_SUPPRN,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/NIBP_SYS,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/NIBP_DIA,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/NIBP_MEAN,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/NIBP_HR,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/TV_INSP,box7,kuigebjtu_250525_070738.vital,1.0
INTELLIVUE/ECG_II,box9,xxycag2xd_250910_090947.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_250910_090947.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_250910_090947.vital,62.5
INTELLIVUE/ECG_III,box9,xxycag2xd_250910_090947.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_250910_090947.vital,125.0
INTELLIVUE/ABP_MEAN,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ABP_SYS,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ABP_DIA,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ABP_HR,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/PLETH_HR,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ECG_HR,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/RR,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_I,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_II,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_III,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_AVR,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_AVL,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_AVF,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_V,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ST_MCL,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box9,xxycag2xd_250910_090947.vital,1.0
INTELLIVUE/ECG_III,box8,rm4aaacre_250418_220758.vital,500.0
INTELLIVUE/ECG_AVF,box8,rm4aaacre_250418_220758.vital,500.0
INTELLIVUE/ECG_AVL,box8,rm4aaacre_250418_220758.vital,500.0
INTELLIVUE/ECG_AS_WAV,box8,rm4aaacre_250418_220758.vital,250.0
INTELLIVUE/ECG_ES_WAV,box8,rm4aaacre_250418_220758.vital,250.0
INTELLIVUE/ECG_AI_WAV,box8,rm4aaacre_250418_220758.vital,250.0
INTELLIVUE/PLETH,box8,rm4aaacre_250418_220758.vital,125.0
INTELLIVUE/CO2,box8,rm4aaacre_250418_220758.vital,62.5
INTELLIVUE/RESP,box8,rm4aaacre_250418_220758.vital,62.5
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/VOL_BLD_STROKE_VAR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ABP,box8,rm4aaacre_250418_220758.vital,125.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/EEG_BIS,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/EEG_BIS_SQI,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/EMG_ELEC_POTL_MUSCL,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/EEG_RATIO_SUPPRN,box8,rm4aaacre_250418_220758.vital,1.0
INTELLIVUE/EEG,box8,rm4aaacre_250418_220758.vital,125.0
INTELLIVUE/ECG_II,box9,xxycag2xd_250511_043545.vital,500.0
INTELLIVUE/PLETH,box9,xxycag2xd_250511_043545.vital,125.0
INTELLIVUE/RESP,box9,xxycag2xd_250511_043545.vital,62.5
INTELLIVUE/ECG_III,box9,xxycag2xd_250511_043545.vital,500.0
INTELLIVUE/ABP,box9,xxycag2xd_250511_043545.vital,125.0
INTELLIVUE/FIO2,box9,xxycag2xd_250511_043545.vital,1.0
