filename,box,pct_non_nan,std,flatline_pct
tvpir4b4i_251210_133831.vital,box10,81.51,1.6231952905654907,0.0
tvpir4b4i_250628_083422.vital,box10,69.45,3.4855849742889404,0.0
tvpir4b4i_251231_170054.vital,box10,99.93,13.925532341003418,0.0
tvpir4b4i_250428_104406.vital,box10,50.64,0.8573213219642639,0.0
tvpir4b4i_250922_011833.vital,box10,95.84,1.5008974075317383,0.0
tvpir4b4i_250630_213023.vital,box10,81.43,0.7985809445381165,0.0
tvpir4b4i_250724_080801.vital,box10,99.14,8.059737205505371,0.0
tvpir4b4i_260102_223029.vital,box10,99.38,15.008883476257324,0.0
tvpir4b4i_251204_130715.vital,box10,99.94,15.098278999328613,0.0
tvpir4b4i_250425_123738.vital,box10,99.75,15.423690795898438,0.0
tvpir4b4i_251218_175436.vital,box10,99.24,9.20324993133545,0.0
tvpir4b4i_250923_161734.vital,box10,94.62,0.8639479875564575,0.0
tvpir4b4i_250604_143431.vital,box10,99.42,8.108366012573242,0.0
tvpir4b4i_250604_201412.vital,box10,82.0,3.1254560947418213,0.0
tvpir4b4i_250625_143545.vital,box10,89.98,0.6470461487770081,0.0
tvpir4b4i_251230_013226.vital,box10,99.94,10.780852317810059,0.0
tvpir4b4i_250629_092355.vital,box10,94.43,2.019144296646118,0.0
tvpir4b4i_250620_203336.vital,box10,94.1,0.918196439743042,0.0
tvpir4b4i_251227_122637.vital,box10,95.41,0.46266695857048035,0.0
tvpir4b4i_250603_063920.vital,box10,99.97,13.54935359954834,0.0
tvpir4b4i_250722_040930.vital,box10,99.81,15.640501022338867,0.0
